Time,Channel A,Channel B,Channel C
(ns),(V),(mV),(mV)

-11.49090978,1.55905500,-0.39370070,-1.18110200
-10.69090977,1.55905500,-0.39370070,-1.57480300
-9.89090976,1.55905500,-0.39370070,-1.18110200
-9.09090975,1.54330700,0.00000000,-1.18110200
-8.29090974,1.55905500,-0.39370070,-0.78740150
-7.49090973,1.54330700,-0.39370070,-1.18110200
-6.69090972,1.54330700,0.00000000,-1.57480300
-5.89090970,1.54330700,0.39370070,-1.18110200
-5.09090969,1.55905500,-0.39370070,-1.18110200
-4.29090968,1.55905500,-0.39370070,-1.18110200
-3.49090967,1.55905500,0.00000000,-1.18110200
-2.69090966,1.54330700,0.39370070,-1.96850400
-1.89090965,1.54330700,-0.39370070,-1.18110200
-1.09090964,1.54330700,0.00000000,-1.96850400
-0.29090963,0.81889760,0.39370070,-1.57480300
0.50909038,-0.04724409,0.78740150,-1.18110200
1.30909039,0.00000000,-0.39370070,-1.57480300
2.10909040,0.04724409,0.00000000,-1.57480300
2.90909041,0.09448819,-0.39370070,-1.18110200
3.70909042,0.11023620,0.00000000,-1.57480300
4.50909043,0.06299213,0.00000000,-0.78740150
5.30909045,0.04724409,-0.39370070,-1.57480300
6.10909046,0.06299213,-0.39370070,-1.18110200
6.90909047,0.06299213,0.00000000,-1.57480300
7.70909048,0.06299213,-0.39370070,-1.18110200
8.50909049,0.04724409,-0.78740150,-1.18110200
9.30909050,0.04724409,0.00000000,-0.78740150
10.10909051,0.04724409,0.00000000,-1.57480300
10.90909052,0.04724409,-0.39370070,-1.57480300
11.70909053,0.03149606,-0.78740150,0.39370070
12.50909054,0.04724409,0.78740150,1.18110200
13.30909055,0.04724409,2.75590500,2.36220500
14.10909056,0.03149606,2.36220500,1.96850400
14.90909057,0.04724409,3.93700800,1.96850400
15.70909058,0.03149606,3.93700800,1.96850400
16.50909059,0.03149606,3.54330700,2.36220500
17.30909061,0.03149606,3.54330700,1.96850400
18.10909062,0.03149606,3.54330700,1.96850400
18.90909063,0.03149606,3.14960600,1.57480300
19.70909064,0.03149606,3.93700800,1.96850400
20.50909065,0.01574803,3.93700800,2.36220500
21.30909066,0.04724409,3.54330700,2.36220500
22.10909067,0.03149606,3.93700800,2.36220500
22.90909068,0.03149606,3.54330700,2.36220500
23.70909069,0.01574803,3.54330700,2.75590500
24.50909070,0.01574803,3.14960600,2.36220500
25.30909071,0.01574803,3.54330700,1.96850400
26.10909072,0.01574803,3.14960600,1.96850400
26.90909073,0.01574803,3.54330700,1.57480300
27.70909074,0.01574803,4.33070900,2.36220500
28.50909075,0.03149606,3.54330700,1.57480300
29.30909077,0.01574803,3.14960600,1.96850400
30.10909078,0.01574803,3.14960600,2.36220500
30.90909079,0.01574803,3.93700800,1.57480300
31.70909080,0.01574803,3.93700800,1.96850400
32.50909081,0.00000000,3.14960600,1.57480300
33.30909082,0.01574803,3.14960600,1.57480300
34.10909083,0.03149606,3.54330700,1.18110200
34.90909084,0.03149606,3.54330700,1.18110200
35.70909085,0.01574803,3.14960600,1.18110200
36.50909086,0.01574803,3.54330700,1.18110200
37.30909087,0.01574803,3.93700800,1.18110200
38.10909088,0.01574803,3.54330700,1.57480300
38.90909089,0.01574803,3.54330700,1.18110200
39.70909090,0.01574803,3.14960600,0.78740150
40.50909092,0.01574803,2.75590500,1.18110200
41.30909093,0.01574803,3.14960600,1.57480300
42.10909094,0.01574803,3.14960600,1.57480300
42.90909095,0.01574803,2.36220500,1.18110200
43.70909096,0.01574803,3.14960600,0.78740150
44.50909097,0.01574803,2.36220500,1.18110200
45.30909098,0.01574803,2.75590500,1.57480300
46.10909099,0.01574803,3.14960600,1.57480300
46.90909100,0.01574803,2.75590500,1.18110200
47.70909101,0.01574803,2.36220500,1.57480300
48.50909102,0.01574803,2.36220500,1.57480300
49.30909103,0.01574803,2.75590500,1.18110200
50.10909104,0.01574803,3.14960600,1.57480300
50.90909105,0.01574803,2.36220500,0.78740150
51.70909106,0.01574803,2.36220500,1.57480300
52.50909108,0.01574803,2.36220500,1.18110200
53.30909109,0.01574803,2.75590500,1.18110200
54.10909110,0.01574803,2.75590500,0.78740150
54.90909111,0.01574803,3.14960600,0.78740150
55.70909112,0.01574803,2.36220500,1.57480300
56.50909113,0.01574803,2.75590500,1.18110200
57.30909114,0.01574803,2.75590500,0.78740150
58.10909115,0.01574803,2.36220500,0.78740150
58.90909116,0.01574803,1.96850400,1.18110200
59.70909117,0.01574803,1.96850400,0.78740150
60.50909118,0.01574803,2.75590500,0.78740150
61.30909119,0.01574803,2.36220500,1.57480300
62.10909120,0.01574803,1.96850400,0.78740150
62.90909121,0.01574803,2.36220500,1.18110200
63.70909122,0.01574803,2.36220500,0.78740150
64.50909124,0.01574803,2.36220500,0.39370070
65.30909125,0.01574803,2.36220500,0.78740150
66.10909126,0.01574803,1.57480300,0.78740150
66.90909127,0.01574803,1.57480300,0.39370070
67.70909128,0.01574803,1.96850400,0.39370070
68.50909129,0.01574803,1.96850400,0.78740150
69.30909130,0.01574803,2.36220500,0.78740150
70.10909131,0.01574803,1.96850400,0.39370070
70.90909132,0.01574803,1.96850400,0.39370070
71.70909133,0.01574803,1.57480300,0.78740150
72.50909134,0.01574803,1.96850400,1.18110200
73.30909135,0.01574803,1.57480300,0.00000000
74.10909136,0.01574803,1.96850400,0.78740150
74.90909137,0.01574803,2.36220500,0.39370070
75.70909138,0.01574803,1.57480300,0.39370070
76.50909140,0.01574803,1.96850400,0.39370070
77.30909141,0.00000000,1.57480300,0.39370070
78.10909142,0.01574803,1.57480300,0.78740150
78.90909143,0.01574803,1.18110200,0.39370070
79.70909144,0.01574803,1.57480300,0.39370070
80.50909145,0.01574803,1.18110200,0.39370070
81.30909146,0.01574803,1.18110200,0.00000000
82.10909147,0.01574803,1.57480300,0.78740150
82.90909148,0.01574803,1.96850400,0.00000000
83.70909149,0.01574803,1.57480300,-0.39370070
84.50909150,0.01574803,1.96850400,0.39370070
85.30909151,0.01574803,1.57480300,0.00000000
86.10909152,0.01574803,1.57480300,0.00000000
86.90909153,0.01574803,1.96850400,0.00000000
87.70909155,0.01574803,1.96850400,0.00000000
88.50909156,0.01574803,1.57480300,0.00000000
89.30909157,0.01574803,1.57480300,-0.39370070
90.10909158,0.01574803,1.18110200,-0.39370070
90.90909159,0.01574803,1.18110200,0.39370070
91.70909160,0.01574803,1.18110200,-0.39370070
92.50909161,0.00000000,0.78740150,0.00000000
93.30909162,0.01574803,1.18110200,0.00000000
