Time,Channel A,Channel B,Channel C
(ns),(V),(mV),(mV)

-11.38333361,1.57480300,0.39370070,-0.78740150
-10.58333360,1.55905500,0.00000000,-0.78740150
-9.78333359,1.57480300,0.00000000,-1.18110200
-8.98333358,1.57480300,0.78740150,-1.18110200
-8.18333357,1.57480300,0.39370070,-0.78740150
-7.38333356,1.55905500,0.00000000,-0.78740150
-6.58333354,1.57480300,0.00000000,-0.78740150
-5.78333353,1.57480300,0.00000000,-1.18110200
-4.98333352,1.55905500,0.39370070,-1.18110200
-4.18333351,1.57480300,0.39370070,-0.78740150
-3.38333350,1.55905500,0.39370070,-0.78740150
-2.58333349,1.57480300,0.39370070,-1.18110200
-1.78333348,1.57480300,0.39370070,-1.18110200
-0.98333347,1.55905500,0.39370070,-0.39370070
-0.18333346,0.67716530,1.18110200,-1.18110200
0.61666655,-0.07874016,0.78740150,-1.18110200
1.41666656,0.00000000,-0.39370070,-0.78740150
2.21666657,0.04724409,0.39370070,-0.78740150
3.01666658,0.09448819,0.00000000,-1.18110200
3.81666659,0.11023620,0.00000000,-0.78740150
4.61666660,0.07874016,0.39370070,-0.78740150
5.41666662,0.06299213,0.39370070,-0.78740150
6.21666663,0.06299213,0.39370070,-1.18110200
7.01666664,0.06299213,-0.39370070,-0.78740150
7.81666665,0.04724409,0.00000000,-0.39370070
8.61666666,0.04724409,0.78740150,-1.18110200
9.41666667,0.04724409,0.00000000,-1.18110200
10.21666668,0.04724409,0.00000000,-1.18110200
11.01666669,0.04724409,0.39370070,-0.78740150
11.81666670,0.04724409,0.00000000,-1.18110200
12.61666671,0.04724409,0.00000000,-1.18110200
13.41666672,0.04724409,0.78740150,-0.39370070
14.21666673,0.04724409,0.78740150,-0.39370070
15.01666674,0.03149606,0.39370070,-1.18110200
15.81666675,0.03149606,0.78740150,-0.78740150
16.61666676,0.04724409,1.18110200,-0.39370070
17.41666678,0.03149606,0.78740150,-1.18110200
18.21666679,0.03149606,0.39370070,-0.39370070
19.01666680,0.03149606,0.78740150,-0.39370070
19.81666681,0.03149606,0.78740150,-0.39370070
20.61666682,0.01574803,0.78740150,-0.39370070
21.41666683,0.03149606,0.78740150,-0.78740150
22.21666684,0.03149606,1.18110200,-0.39370070
23.01666685,0.01574803,1.18110200,-1.18110200
23.81666686,0.03149606,0.39370070,-0.78740150
24.61666687,0.03149606,0.39370070,-0.39370070
25.41666688,0.03149606,0.78740150,-0.78740150
26.21666689,0.01574803,0.78740150,-1.18110200
27.01666690,0.03149606,0.78740150,-0.78740150
27.81666691,0.03149606,0.78740150,-0.78740150
28.61666692,0.01574803,0.78740150,-1.18110200
29.41666694,0.03149606,0.78740150,-0.39370070
30.21666695,0.01574803,0.39370070,-0.78740150
31.01666696,0.03149606,1.57480300,-0.78740150
31.81666697,0.01574803,1.18110200,-0.39370070
32.61666698,0.01574803,0.78740150,-0.78740150
33.41666699,0.01574803,0.78740150,-0.78740150
34.21666700,0.03149606,0.39370070,-0.39370070
35.01666701,0.01574803,1.18110200,-0.78740150
35.81666702,0.01574803,0.78740150,-0.78740150
36.61666703,0.01574803,0.78740150,-1.18110200
37.41666704,0.01574803,0.78740150,-0.78740150
38.21666705,0.03149606,0.39370070,-0.39370070
39.01666706,0.01574803,1.18110200,-1.18110200
39.81666707,0.01574803,0.78740150,-1.18110200
40.61666709,0.03149606,1.18110200,-0.78740150
41.41666710,0.03149606,0.78740150,-0.78740150
42.21666711,0.01574803,0.39370070,-0.78740150
43.01666712,0.03149606,0.78740150,-0.78740150
43.81666713,0.01574803,0.78740150,-0.78740150
44.61666714,0.01574803,0.39370070,-1.18110200
45.41666715,0.01574803,0.78740150,-0.78740150
46.21666716,0.01574803,0.78740150,-0.78740150
47.01666717,0.01574803,1.18110200,-0.78740150
47.81666718,0.01574803,1.18110200,-0.78740150
48.61666719,0.01574803,0.39370070,-0.78740150
49.41666720,0.01574803,0.78740150,-1.18110200
50.21666721,0.01574803,0.39370070,-0.78740150
51.01666722,0.01574803,0.39370070,-0.39370070
51.81666723,0.01574803,0.00000000,-0.39370070
52.61666725,0.01574803,0.39370070,-0.78740150
53.41666726,0.01574803,0.39370070,-0.39370070
54.21666727,0.00000000,0.00000000,-0.39370070
55.01666728,0.01574803,0.39370070,-0.78740150
55.81666729,0.00000000,0.78740150,-0.78740150
56.61666730,0.01574803,0.78740150,-0.78740150
57.41666731,0.01574803,0.78740150,-1.18110200
58.21666732,0.03149606,0.78740150,-1.18110200
59.01666733,0.00000000,0.39370070,-0.78740150
59.81666734,0.01574803,0.78740150,-0.39370070
60.61666735,0.01574803,0.00000000,-1.18110200
61.41666736,0.01574803,0.39370070,-1.18110200
62.21666737,0.01574803,0.39370070,-1.18110200
63.01666738,0.01574803,0.78740150,-1.57480300
63.81666739,0.03149606,0.78740150,-0.78740150
64.61666741,0.01574803,0.39370070,-1.18110200
65.41666742,0.00000000,0.78740150,-0.39370070
66.21666743,0.01574803,0.78740150,-0.39370070
67.01666744,0.01574803,0.78740150,-0.39370070
67.81666745,0.01574803,0.78740150,-0.78740150
68.61666746,0.00000000,0.78740150,-1.18110200
69.41666747,0.01574803,0.00000000,-0.78740150
70.21666748,0.01574803,0.00000000,-0.39370070
71.01666749,0.01574803,0.00000000,-0.78740150
71.81666750,0.00000000,0.78740150,-0.78740150
72.61666751,0.01574803,0.78740150,-0.39370070
73.41666752,0.01574803,0.39370070,-1.18110200
74.21666753,0.01574803,0.78740150,-0.39370070
75.01666754,0.01574803,0.39370070,-0.39370070
75.81666756,0.01574803,0.78740150,-0.78740150
76.61666757,0.01574803,0.39370070,-0.78740150
77.41666758,0.00000000,0.39370070,-0.78740150
78.21666759,0.01574803,0.39370070,-0.78740150
79.01666760,0.01574803,0.78740150,-0.78740150
79.81666761,0.01574803,0.39370070,-0.39370070
80.61666762,0.00000000,0.39370070,-0.39370070
81.41666763,0.00000000,0.39370070,-0.78740150
82.21666764,0.00000000,0.39370070,-0.78740150
83.01666765,0.01574803,0.78740150,-0.78740150
83.81666766,0.01574803,0.39370070,-0.39370070
84.61666767,0.00000000,0.78740150,-0.39370070
85.41666768,0.01574803,0.39370070,-0.78740150
86.21666769,0.00000000,0.00000000,-0.39370070
87.01666770,0.00000000,0.39370070,-0.78740150
87.81666772,0.01574803,-0.39370070,-0.78740150
88.61666773,0.01574803,0.39370070,0.00000000
89.41666774,0.03149606,0.78740150,-0.78740150
90.21666775,0.01574803,0.78740150,-0.78740150
91.01666776,0.01574803,0.39370070,-0.39370070
91.81666777,0.00000000,0.00000000,-0.39370070
92.61666778,0.00000000,0.00000000,-0.78740150
93.41666779,0.01574803,0.39370070,-0.39370070
