Time,Channel A,Channel B,Channel C
(ns),(V),(mV),(mV)

-11.38333361,1.55905500,0.78740150,-0.39370070
-10.58333360,1.54330700,0.39370070,-0.78740150
-9.78333359,1.55905500,0.78740150,-1.18110200
-8.98333358,1.55905500,0.00000000,-0.78740150
-8.18333357,1.54330700,0.00000000,-1.18110200
-7.38333356,1.54330700,0.00000000,-1.18110200
-6.58333354,1.54330700,0.00000000,-0.39370070
-5.78333353,1.54330700,0.00000000,-0.78740150
-4.98333352,1.55905500,0.00000000,-0.78740150
-4.18333351,1.55905500,0.00000000,-0.39370070
-3.38333350,1.54330700,0.00000000,-0.39370070
-2.58333349,1.55905500,0.39370070,-0.78740150
-1.78333348,1.54330700,-0.39370070,-1.18110200
-0.98333347,1.52755900,0.00000000,-0.39370070
-0.18333346,0.67716530,0.78740150,-0.78740150
0.61666655,-0.07874016,0.39370070,-0.78740150
1.41666656,0.00000000,0.39370070,-0.78740150
2.21666657,0.04724409,0.78740150,-0.78740150
3.01666658,0.09448819,0.39370070,-0.78740150
3.81666659,0.11023620,0.39370070,-1.18110200
4.61666660,0.07874016,0.39370070,-1.57480300
5.41666662,0.06299213,0.00000000,-0.78740150
6.21666663,0.06299213,0.39370070,-1.18110200
7.01666664,0.04724409,-0.39370070,-0.78740150
7.81666665,0.06299213,0.39370070,-0.39370070
8.61666666,0.04724409,0.00000000,-0.78740150
9.41666667,0.04724409,0.00000000,-0.39370070
10.21666668,0.04724409,0.00000000,-0.39370070
11.01666669,0.04724409,0.78740150,0.00000000
11.81666670,0.04724409,0.39370070,2.36220500
12.61666671,0.04724409,0.78740150,3.54330700
13.41666672,0.03149606,3.14960600,3.93700800
14.21666673,0.03149606,3.93700800,4.33070900
15.01666674,0.03149606,4.72440900,3.54330700
15.81666675,0.03149606,5.11811000,4.72440900
16.61666676,0.04724409,5.11811000,4.33070900
17.41666678,0.03149606,5.51181100,4.72440900
18.21666679,0.03149606,5.51181100,4.72440900
19.01666680,0.03149606,5.51181100,4.72440900
19.81666681,0.03149606,6.29921200,4.72440900
20.61666682,0.01574803,6.69291300,5.11811000
21.41666683,0.03149606,6.69291300,4.72440900
22.21666684,0.03149606,5.90551100,5.11811000
23.01666685,0.03149606,5.90551100,4.33070900
23.81666686,0.01574803,5.51181100,5.11811000
24.61666687,0.03149606,5.90551100,4.72440900
25.41666688,0.03149606,5.90551100,5.11811000
26.21666689,0.03149606,6.29921200,4.72440900
27.01666690,0.01574803,5.90551100,4.72440900
27.81666691,0.03149606,5.11811000,5.11811000
28.61666692,0.03149606,5.11811000,4.72440900
29.41666694,0.01574803,5.51181100,4.72440900
30.21666695,0.01574803,5.11811000,4.33070900
31.01666696,0.01574803,5.51181100,4.33070900
31.81666697,0.01574803,5.51181100,4.33070900
32.61666698,0.00000000,5.11811000,4.33070900
33.41666699,0.01574803,5.11811000,4.33070900
34.21666700,0.04724409,5.51181100,3.54330700
35.01666701,0.03149606,5.11811000,4.33070900
35.81666702,0.01574803,5.90551100,3.54330700
36.61666703,0.01574803,5.11811000,3.93700800
37.41666704,0.01574803,5.11811000,3.14960600
38.21666705,0.01574803,5.51181100,3.54330700
39.01666706,0.01574803,5.11811000,3.93700800
39.81666707,0.01574803,4.72440900,3.14960600
40.61666709,0.01574803,4.72440900,3.93700800
41.41666710,0.01574803,5.11811000,3.93700800
42.21666711,0.01574803,4.33070900,3.93700800
43.01666712,0.00000000,5.11811000,3.93700800
43.81666713,0.01574803,4.72440900,3.93700800
44.61666714,0.01574803,5.11811000,3.93700800
45.41666715,0.00000000,5.11811000,3.93700800
46.21666716,0.01574803,3.93700800,3.93700800
47.01666717,0.01574803,4.72440900,3.54330700
47.81666718,0.01574803,4.72440900,3.54330700
48.61666719,0.01574803,4.72440900,3.54330700
49.41666720,0.01574803,4.72440900,4.33070900
50.21666721,0.01574803,4.72440900,3.54330700
51.01666722,0.01574803,4.33070900,3.54330700
51.81666723,0.01574803,4.33070900,3.54330700
52.61666725,0.01574803,4.33070900,3.54330700
53.41666726,0.00000000,3.93700800,3.54330700
54.21666727,0.01574803,4.72440900,3.54330700
55.01666728,0.01574803,3.93700800,3.54330700
55.81666729,0.01574803,3.93700800,3.54330700
56.61666730,0.01574803,4.72440900,3.93700800
57.41666731,0.01574803,3.54330700,3.93700800
58.21666732,0.01574803,3.93700800,3.93700800
59.01666733,0.00000000,4.33070900,3.54330700
59.81666734,0.01574803,4.33070900,3.14960600
60.61666735,0.01574803,3.54330700,3.14960600
61.41666736,0.01574803,3.54330700,3.14960600
62.21666737,0.01574803,3.93700800,3.54330700
63.01666738,0.01574803,4.33070900,2.75590500
63.81666739,0.01574803,3.93700800,3.14960600
64.61666741,0.01574803,3.54330700,2.75590500
65.41666742,0.01574803,3.54330700,2.75590500
66.21666743,0.01574803,3.54330700,2.75590500
67.01666744,0.01574803,4.33070900,3.14960600
67.81666745,0.01574803,3.93700800,2.36220500
68.61666746,0.01574803,4.33070900,2.36220500
69.41666747,0.01574803,3.54330700,2.75590500
70.21666748,0.01574803,3.54330700,2.36220500
71.01666749,0.01574803,3.14960600,2.75590500
71.81666750,0.01574803,3.93700800,2.75590500
72.61666751,0.01574803,3.54330700,2.75590500
73.41666752,0.01574803,3.14960600,2.75590500
74.21666753,0.01574803,2.75590500,2.36220500
75.01666754,0.00000000,3.54330700,2.36220500
75.81666756,0.01574803,3.14960600,2.36220500
76.61666757,0.01574803,3.14960600,2.36220500
77.41666758,0.00000000,3.54330700,2.75590500
78.21666759,0.01574803,3.54330700,2.36220500
79.01666760,0.01574803,3.14960600,2.75590500
79.81666761,0.01574803,3.54330700,2.36220500
80.61666762,0.01574803,3.54330700,2.75590500
81.41666763,0.00000000,3.54330700,2.36220500
82.21666764,0.01574803,3.14960600,1.96850400
83.01666765,0.01574803,3.14960600,2.75590500
83.81666766,0.00000000,2.75590500,1.96850400
84.61666767,0.01574803,2.75590500,1.96850400
85.41666768,0.01574803,3.14960600,1.96850400
86.21666769,0.01574803,2.75590500,1.96850400
87.01666770,0.01574803,2.75590500,1.57480300
87.81666772,0.01574803,2.75590500,2.36220500
88.61666773,0.01574803,2.75590500,2.36220500
89.41666774,0.01574803,2.36220500,1.96850400
90.21666775,0.01574803,3.93700800,1.96850400
91.01666776,0.01574803,2.75590500,1.96850400
91.81666777,0.01574803,2.75590500,1.96850400
92.61666778,0.01574803,2.75590500,1.96850400
93.41666779,0.01574803,2.36220500,2.36220500
