Time,Channel A,Channel B,Channel C
(ns),(V),(mV),(mV)

-11.38333361,1.55905500,-0.39370070,-1.18110200
-10.58333360,1.55905500,0.39370070,-0.78740150
-9.78333359,1.55905500,-0.39370070,-0.39370070
-8.98333358,1.57480300,0.00000000,-0.78740150
-8.18333357,1.57480300,-0.39370070,-0.39370070
-7.38333356,1.55905500,0.39370070,-1.18110200
-6.58333354,1.55905500,0.00000000,-1.18110200
-5.78333353,1.55905500,-0.39370070,-1.18110200
-4.98333352,1.57480300,0.00000000,-0.78740150
-4.18333351,1.57480300,0.00000000,-1.18110200
-3.38333350,1.57480300,0.00000000,-0.78740150
-2.58333349,1.57480300,-0.39370070,-1.18110200
-1.78333348,1.57480300,0.00000000,-0.78740150
-0.98333347,1.54330700,-0.39370070,-1.18110200
-0.18333346,0.67716530,0.78740150,-1.18110200
0.61666655,-0.07874016,0.39370070,-0.78740150
1.41666656,0.01574803,0.39370070,-1.18110200
2.21666657,0.04724409,0.00000000,-1.18110200
3.01666658,0.09448819,0.00000000,-1.18110200
3.81666659,0.11023620,0.00000000,-0.78740150
4.61666660,0.07874016,0.00000000,-1.18110200
5.41666662,0.06299213,0.00000000,-0.78740150
6.21666663,0.06299213,0.39370070,-1.18110200
7.01666664,0.06299213,0.39370070,-1.18110200
7.81666665,0.06299213,0.39370070,-0.78740150
8.61666666,0.03149606,0.39370070,-0.78740150
9.41666667,0.04724409,-0.39370070,-1.18110200
10.21666668,0.04724409,-0.39370070,-1.57480300
11.01666669,0.04724409,-0.39370070,-0.78740150
11.81666670,0.04724409,0.00000000,-0.39370070
12.61666671,0.04724409,0.78740150,0.39370070
13.41666672,0.03149606,1.57480300,0.00000000
14.21666673,0.01574803,1.57480300,0.39370070
15.01666674,0.04724409,2.36220500,0.00000000
15.81666675,0.04724409,1.96850400,0.39370070
16.61666676,0.03149606,1.96850400,0.00000000
17.41666678,0.03149606,1.96850400,-0.39370070
18.21666679,0.03149606,2.36220500,0.00000000
19.01666680,0.03149606,1.96850400,0.00000000
19.81666681,0.03149606,1.57480300,0.39370070
20.61666682,0.03149606,1.96850400,0.39370070
21.41666683,0.03149606,1.96850400,0.39370070
22.21666684,0.03149606,1.96850400,0.78740150
23.01666685,0.03149606,1.96850400,0.39370070
23.81666686,0.01574803,1.96850400,0.39370070
24.61666687,0.03149606,1.96850400,0.39370070
25.41666688,0.01574803,1.96850400,0.39370070
26.21666689,0.03149606,1.57480300,0.39370070
27.01666690,0.01574803,2.36220500,0.78740150
27.81666691,0.03149606,2.36220500,0.39370070
28.61666692,0.01574803,1.18110200,0.39370070
29.41666694,0.01574803,1.57480300,0.78740150
30.21666695,0.01574803,1.57480300,0.39370070
31.01666696,0.01574803,1.57480300,0.00000000
31.81666697,0.01574803,1.57480300,0.39370070
32.61666698,0.01574803,1.96850400,0.39370070
33.41666699,0.01574803,1.57480300,0.00000000
34.21666700,0.03149606,1.57480300,0.00000000
35.01666701,0.03149606,1.96850400,0.00000000
35.81666702,0.01574803,1.57480300,-0.39370070
36.61666703,0.01574803,1.57480300,0.00000000
37.41666704,0.01574803,1.96850400,0.78740150
38.21666705,0.01574803,1.57480300,0.39370070
39.01666706,0.03149606,1.96850400,0.39370070
39.81666707,0.01574803,1.57480300,0.39370070
40.61666709,0.01574803,1.57480300,0.00000000
41.41666710,0.03149606,1.18110200,-0.39370070
42.21666711,0.01574803,1.57480300,0.39370070
43.01666712,0.01574803,1.57480300,0.00000000
43.81666713,0.01574803,1.96850400,0.00000000
44.61666714,0.01574803,1.18110200,0.39370070
45.41666715,0.01574803,1.57480300,0.00000000
46.21666716,0.01574803,1.18110200,0.00000000
47.01666717,0.03149606,1.18110200,-0.39370070
47.81666718,0.01574803,1.57480300,0.39370070
48.61666719,0.01574803,1.57480300,0.39370070
49.41666720,0.01574803,1.18110200,0.00000000
50.21666721,0.01574803,1.18110200,0.00000000
51.01666722,0.01574803,1.57480300,0.39370070
51.81666723,0.01574803,1.57480300,-0.39370070
52.61666725,0.01574803,1.18110200,-0.39370070
53.41666726,0.01574803,1.57480300,0.00000000
54.21666727,0.01574803,1.57480300,-0.39370070
55.01666728,0.01574803,1.57480300,0.00000000
55.81666729,0.01574803,1.57480300,0.00000000
56.61666730,0.01574803,1.18110200,0.00000000
57.41666731,0.01574803,1.57480300,-0.39370070
58.21666732,0.01574803,1.18110200,-0.39370070
59.01666733,0.01574803,1.18110200,0.00000000
59.81666734,0.00000000,1.18110200,-0.39370070
60.61666735,0.01574803,1.57480300,0.00000000
61.41666736,0.01574803,0.78740150,0.00000000
62.21666737,0.01574803,0.78740150,0.00000000
63.01666738,0.01574803,1.18110200,0.39370070
63.81666739,0.01574803,0.39370070,-0.39370070
64.61666741,0.01574803,1.18110200,-0.39370070
65.41666742,0.01574803,1.18110200,-0.39370070
66.21666743,0.01574803,1.18110200,0.00000000
67.01666744,0.01574803,1.18110200,0.00000000
67.81666745,0.01574803,1.18110200,-0.39370070
68.61666746,0.01574803,1.18110200,-0.39370070
69.41666747,0.01574803,1.18110200,-0.39370070
70.21666748,0.01574803,1.57480300,-0.39370070
71.01666749,0.01574803,0.78740150,-0.39370070
71.81666750,0.01574803,0.39370070,0.00000000
72.61666751,0.01574803,0.78740150,0.00000000
73.41666752,0.01574803,0.78740150,-0.39370070
74.21666753,0.01574803,0.78740150,-0.39370070
75.01666754,0.01574803,0.78740150,0.00000000
75.81666756,0.01574803,1.18110200,0.00000000
76.61666757,0.01574803,1.18110200,-0.39370070
77.41666758,0.00000000,1.96850400,-0.39370070
78.21666759,0.00000000,1.18110200,-1.18110200
79.01666760,0.01574803,1.18110200,-0.39370070
79.81666761,0.01574803,1.18110200,0.00000000
80.61666762,0.01574803,1.96850400,-0.78740150
81.41666763,0.01574803,1.18110200,0.00000000
82.21666764,0.01574803,1.18110200,-0.39370070
83.01666765,0.01574803,0.78740150,0.00000000
83.81666766,0.01574803,1.18110200,-0.78740150
84.61666767,0.00000000,1.18110200,-0.39370070
85.41666768,0.01574803,0.39370070,0.00000000
86.21666769,0.00000000,0.78740150,0.39370070
87.01666770,0.01574803,0.78740150,0.00000000
87.81666772,0.00000000,1.57480300,-0.39370070
88.61666773,0.01574803,1.18110200,-0.39370070
89.41666774,0.01574803,0.78740150,0.00000000
90.21666775,0.00000000,0.78740150,-0.39370070
91.01666776,0.00000000,1.18110200,-0.39370070
91.81666777,0.01574803,0.78740150,0.00000000
92.61666778,0.01574803,0.78740150,-0.39370070
93.41666779,0.00000000,1.18110200,-0.78740150
